"","locus","BG11_Control","BG11_Lys","difference","Gene name","Product"
"822","sll0207",0.114063421668978,0.29270022078193,-0.178636799112952,"rfbA","glucose-1-phosphate thymidylyltransferase"
"823","sll0574",-1.37822656555999,-1.72815890658985,0.349932341029858,"rfbA","probable permease protein of lipopolysaccharide ABC transporter"
"824","slr0982",-0.271155616377242,-0.402036263867319,0.130880647490077,"rfbB","probable polysaccharide ABC transporter ATP bin ding subunit"
"825","slr0809",-0.286215030612557,-0.942269615143933,0.656054584531376,"rfbB","dTDP-glucose 4; 6-dehydratase"
"826","slr0836",0.0638835713588441,-0.255161069648883,0.319044641007727,"rfbB","dTDP-glucose 4; 6-dehydratase"
"827","sll0575",0.44810060920658,-0.834346810859939,1.28244742006652,"rfbB","probable lipopolysaccharide ABC transporter ATP binding subunit"
"828","slr0985",-0.838461530384631,-0.539089897905603,-0.299371632479028,"rfbC","dTDP-4-dehydrorhamnose 3; 5-epimerase"
"829","slr1933",-0.124869133637332,0.243822867560958,-0.368692001198291,"rfbC","dTDP-4-dehydrorhamnose 3; 5-epimerase"
"830","sll1395",0.279027514119665,0.333521616784165,-0.0544941026645001,"rfbD","dTDP-6-deoxy-L-mannose-dehydrogenase"
"831","sll1212",-0.160352482787706,0.012656379747558,-0.173008862535264,"rfbD","GDP-mannose 4; 6-dehydratase"
"832","slr1615",-0.170437340653377,0.202221560085297,-0.372658900738674,"rfbE","perosamine synthetase"
"833","slr0983",-0.191672401044806,-0.185182546544277,-0.00648985450052916,"rfbF","glucose-1-phosphate cytidylyltransferase"
"834","slr0984",-0.00370163725173446,0.0427044547551952,-0.0464060920069296,"rfbG","CDP-glucose 4; 6-dehydratase"
"835","sll1457",0.790834800378302,0.62463862958997,0.166196170788332,"rfbJ","probable glycosyltransferase"
"836","sll1370",-0.983415700010108,-0.564372510379712,-0.419043189630396,"rfbM","mannose-1-phosphate guanylyltransferase"
"837","slr0493",-1.26468690386063,-1.26483769550832,0.000150791647681503,"rfbM","similar to mannose-1-phosphate guanylyltransfer ase"
"838","sll1535",-2.91299170811835,-1.522450556192,-1.39054115192635,"rfbP","putative sugar transferase"
"839","slr1064",-0.174687651772028,0.269933279236077,-0.444620931008106,"rfbU","probable glycosyltransferase"
"840","slr0344",0.0128377926451109,-0.559423399451014,0.572261192096125,"rfbW","probable glycosyltransferase"
"841","sll0380",0.476995868591339,-0.192680104502519,0.669675973093858,"rfbW","probable glycosyltransferase"
"842","slr1118",0.0988835377584203,0.146803642694727,-0.047920104936307,"rffM","probable UDP-N-acetyl-D-mannosaminuronic acid t ransferase"
"843","slr1271",-0.0289351187510494,-0.925389667920314,0.896454549169265,"rffM","probable UDP-N-acetyl-D-mannosaminuronic acid t ransferase"
"844","slr1130",-0.171260132504283,0.277743594767266,-0.449003727271548,"rhnB","ribonuclease HII"
"845","sll1894",0.617955441097963,-0.770744830295788,1.38870027139375,"ribA","riboflavin biosynthesis protein RibA"
"846","sll0300",0.42247885542141,0.11189904813864,0.31057980728277,"ribC","riboflavin synthase alpha chain"
"847","slr0066",0.476507094805005,-0.560611411821869,1.03711850662687,"ribD","riboflavin biosynthesis protein RibD"
"848","sll1282",0.15815285111602,-0.121827722371794,0.279980573487814,"ribH","riboflavin synthase beta subunit"
"849","slr0853",0.213623124761887,0.220846286592759,-0.00722316183087243,"rimI","ribosomal-protein-alanine acetyltransferase"
"850","slr0423",-0.136157462402307,0.132738945281138,-0.268896407683446,"rlpA","hypothetical protein"
"851","sll1290",0.660275486037596,-0.129916732777413,0.790192218815009,"rnb","probable ribonuclease II"
"852","slr1646",0.0254940665314213,-0.022745323654194,0.0482393901856153,"rnc","ribonuclease III"
"853","slr0346",0.122315457496105,0.202744421989606,-0.0804289644935008,"rnc","ribonuclease III"
"854","sll0320",0.444839928122072,-0.747891527125705,1.19273145524778,"rnd","probable ribonuclease D"
"855","slr1129",-1.15030946970356,-0.326708072650404,-0.823601397053154,"rne","ribonuclease E"
"856","slr0080",-0.201970405093385,0.0762723924276965,-0.278242797521081,"rnhA","ribonuclease H"
"857","slr1469",0.393980676335145,-0.0491297067129294,0.443110383048075,"rnpA","protein subunit of ribonuclease P (RNase P)"
"858","slr0194",-0.337685723403885,-0.904971028809149,0.567285305405264,"rpiA","ribose 5-phosphate isomerase"
"859","ssl2153",0.0814998636181952,-0.0679967094849196,0.149496573103115,"rpiB","probable ribose phosphate isomerase B"
"860","sll1744",-0.362331535048442,-1.08101370544141,0.718682170392968,"rpl1","50S ribosomal protein L1"
"861","sll1745",-1.01467747702251,-1.60294382738247,0.588266350359955,"rpl10","50S ribosomal protein L10"
"862","sll1743",-1.65804771981745,-1.99539023446682,0.337342514649373,"rpl11","50S ribosomal protein L11"
"863","sll1746",-1.24455657343288,-1.6916436161674,0.447087042734514,"rpl12","50S ribosomal protein L12"
"864","sll1821",-0.813919959159628,-0.908818398082557,0.0948984389229284,"rpl13","50S ribosomal protein L13"
"865","sll1806",-0.0631950659359167,-1.41331659671851,1.3501215307826,"rpl14","50S ribosomal protein L14"
"866","sll1813",-0.457762948410836,-0.621721967547839,0.163959019137002,"rpl15","50S ribosomal protein L15"
"867","sll1805",-1.09385311622492,-2.06050097552808,0.966647859303159,"rpl16","50S ribosomal protein L16"
"868","sll1819",-0.352913634153907,-1.28283018914586,0.929916554991957,"rpl17","50S ribosomal protein L17"
"869","sll1811",-0.984596654308977,-1.42380375725566,0.439207102946679,"rpl18","50S ribosomal protein L18"
"870","sll1740",-0.632857278415841,-1.57926056869571,0.946403290279872,"rpl19","50S ribosomal protein L19"
"871","sll1802",0.103038918266113,-1.9449843771166,2.04802329538272,"rpl2","50S ribosomal protein L2"
"872","sll0767",-1.88412683886883,-1.50432437643397,-0.379802462434866,"rpl20","50S ribosomal protein L20"
"873","slr1678",-0.883162387308393,-1.35812358128606,0.47496119397767,"rpl21","50S ribosomal protein L21"
"874","sll1803",-0.264212381369457,-1.38519710073623,1.12098471936677,"rpl22","50S ribosomal protein L22"
"875","sll1801",-0.867246778021806,-1.83839161569959,0.971144837677781,"rpl23","50S ribosomal protein L23"
"876","sll1807",-0.609906301716343,-2.09925735128012,1.48935104956378,"rpl24","50S ribosomal protein L24"
"877","ssr2799",-2.08638179982279,-2.28127877541728,0.194896975594486,"rpl27","50S ribosomal protein L27"
"878","ssr1604",-0.558247265249366,-0.518368409757946,-0.03987885549142,"rpl28","50S ribosomal protein L28"
"879","ssl3436",-0.666231479985992,-2.03473618191377,1.36850470192777,"rpl29","50S ribosomal protein L29"
"880","sll1799",-0.0788680760111355,-1.64750299491845,1.56863491890732,"rpl3","50S ribosomal protein L3"
"881","ssl3445",-0.524602038456019,-2.09431218262356,1.56971014416754,"rpl31","50S ribosomal protein L31"
"882","ssr1398",0.19838860129501,-1.56715519600772,1.76554379730273,"rpl33","50S ribosomal protein L33"
"883","smr0011",-0.369501238861691,-1.23924630411367,0.869745065251977,"rpl34","50S ribosomal protein L34"
"884","ssl1426",-0.622719604470258,-1.67084192526246,1.0481223207922,"rpl35","50S ribosomal protein L35"
"885","sml0006",-0.888101055314614,-1.88646164877386,0.99836059345925,"rpl36","50S ribosomal protein L36"
"886","sll1800",-0.741665467288152,-1.56944822955208,0.827782762263928,"rpl4","50S ribosomal protein L4"
"887","sll1808",-1.3891657669707,-2.02527000426732,0.636104237296614,"rpl5","50S ribosomal protein L5"
"888","sll1810",-2.29699964785868,-1.96266362716369,-0.334336020694992,"rpl6","50S ribosomal protein L6"
"889","sll1244",-0.321424421417603,0.114222104867731,-0.435646526285334,"rpl9","50S ribosomal protein L9"
"890","sll1818",-0.871989168388487,-0.66357876426567,-0.208410404122817,"rpoA","RNA polymerase alpha subunit"
"891","sll1787",-1.07997004253335,-0.429509435251326,-0.650460607282019,"rpoB","RNA polymerase beta subunit"
"892","slr1265",-0.946515911386395,-1.1731431738166,0.226627262430202,"rpoC1","RNA polymerase gamma-subunit"
"893","sll1789",-1.29465526518915,-0.615897206908395,-0.678758058280758,"rpoC2","RNA polymerase beta prime subunit"
"894","sll2012",-0.2220532318893,0.391548481792515,-0.613601713681815,"sigD","group2 RNA polymerase sigma factor SigD"
"895","sll1689",-0.0924868628739885,1.25603872505365,-1.34852558792764,"sigE; rpoD2-V","group2 RNA polymerase sigma factor SigE"
"896","sll0306",0.840748912506166,0.00680608550972859,0.833942826996437,"sigB","RNA polymerase group 2 sigma factor"
"897","sll0184",0.541982297587389,-0.398610705485086,0.940593003072476,"sigC","group2 RNA polymerase sigma factor SigC"
"898","slr0653",-0.300292991183625,3.17290230375597,-3.47319529493959,"sigA; rpoDI","principal RNA polymerase sigma factor SigA"
"899","slr1545",1.05851859491016,-0.700869608507867,1.75938820341803,"sigG","RNA polymerase ECF-type (group 3) sigma-E facto r"
"900","sll0856",-0.0180773044646203,0.193438557383072,-0.211515861847692,"sigH","RNA polymerase ECF-type (group 3) sigma-E facto r"
"901","slr1564",-0.0517338158371319,0.171575173400941,-0.223308989238073,"sigF","group 3 RNA polymerase sigma factor"
"902","slr1984",-0.143505191160775,-0.13464908886342,-0.00885610229735515,"nbp1; rps1b","nucleic acid-binding protein;  30S ribosomal pro tein S1 homolog"
"903","slr1356",-0.813751680043081,-0.851125634057756,0.0373739540146749,"rps1a","30S ribosomal protein S1"
"904","sll1101",-2.10935730372882,-1.95613443838952,-0.153222865339297,"rps10","30S ribosomal protein S10"
"905","sll1817",-1.45689568513359,-1.19827936878079,-0.258616316352798,"rps11","30S ribosomal protein S11"
"906","sll1096",-0.702332848571924,-1.42055941126371,0.718226562691782,"rps12","30S ribosomal protein S12"
"907","sll1816",-0.853569336540349,-1.04941953774327,0.195850201202921,"rps13","30S ribosomal protein S13"
"908","slr0628",-1.66349883024805,-2.0051263863653,0.341627556117247,"rps14","30S ribosomal protein S14"
"909","ssl1784",-0.694535808810501,-1.81511950201896,1.12058369320846,"rps15","30S ribosomal protein S15"
"910","ssr0482",-0.43336395040687,-1.06344722824342,0.630083277836552,"rps16","30S ribosomal protein S16"
"911","ssl3437",0.0486128891996645,-2.11405548436232,2.16266837356198,"rps17","30S ribosomal protein S17"
"912","ssr1399",-0.285295280884428,-1.71353763824767,1.42824235736325,"rps18","30S ribosomal protein S18"
"913","ssl3432",-0.480566589413439,-2.0276077326266,1.54704114321316,"rps19","30S ribosomal protein S19"
"914","sll1260",-4.59836697617133,-2.97217285025216,-1.62619412591917,"rps2","30S ribosomal protein S2"
"915","ssl2233",-1.10340384784565,-1.2857333497523,0.182329501906641,"rps20","30S ribosomal protein S20"
"916","ssl0601",-0.460393449612802,-0.14018200310744,-0.320211446505362,"rps21","30S ribosomal protein S21"
"917","sll1804",-1.34216184285568,-2.06607145720157,0.723909614345887,"rps3","30S ribosomal protein S3"
"918","ssr1736",0.0807892362641445,-1.18004487851763,1.26083411478178,"rpl32","50S ribosomal protein L32"
"919","slr0469",-0.980532927502173,-1.83170803436969,0.85117510686752,"rps4","30S ribosomal protein S4"
"920","sll1812",-1.74553513074252,-1.6753644169863,-0.0701707137562191,"rps5","30S ribosomal protein S5"
"921","sll1767",0.0910224200351675,0.286798220918019,-0.195775800882852,"rps6","30S ribosomal protein S6"
"922","sll1097",-2.40443021347006,-2.35011886605715,-0.0543113474129129,"rps7","30S ribosomal protein S7"
"923","sll1809",-1.6418422734372,-2.23493432498135,0.593092051544146,"rps8","30S ribosomal protein S8"
"924","sll1822",-0.419949549699521,-1.33923399116597,0.919284441466445,"rps9","30S ribosomal protein S9"
"925","slr2033",-0.48713339668115,-0.833990583616109,0.346857186934959,"rubA","membrane-associated rubredoxin;  essential for p hotosystem I assembly"
"926","sll0876",0.110213963003338,0.0328873085930551,0.0773266544102824,"ruvA","Holliday junction DNA helicase RuvA"
"927","sll0613",-1.2920242962987,-0.995171192694615,-0.296853103604081,"ruvB","Holliday junction DNA helicase RuvB"
"928","sll0640",0.503882214945037,-0.266956360142796,0.770838575087833,"Sac1","probable sodium/sulfate symporter"
"929","sll0750",-0.378770401221616,0.318271538925043,-0.697041940146659,"hik8;  sasA","two-component sensor histidine kinase;  KaiC-int eracting protein;  involved in circadian rhythm"
"930","slr1452",0.0103348188969562,0.189007598304046,-0.178672779407089,"sbpA","sulfate transport system substrate-binding prot ein"
"931","sll1625",0.0430671435553153,0.33425295291208,-0.291185809356764,"sdhB","succinate dehydrogenase iron- sulphur protein s ubunit"
"932","sll0823",0.0680941740994778,0.524747877242772,-0.456653703143295,"sdhB","probable succinate dehydrogenase iron-sulfur pr otein"
"933","slr0611",-2.51762451982973,-1.91354682663858,-0.60407769319115,"sds","Solanesyl diphosphate synthase"
"934","sll0616",-1.55061552688391,-0.57245583006378,-0.978159696820134,"secA","preprotein translocase SecA subunit"
"935","slr0774",0.451132739721836,1.31108186124963,-0.85994912152779,"secD","protein-export membrane protein SecD"
"936","ssl3335",-0.296391319165565,-1.19232221487423,0.895930895708662,"secE","preprotein translocase SecE subunit"
"937","slr0775",-0.161727503694842,0.334181411619248,-0.49590891531409,"secF","protein-export membrane protein SecF"
"938","sll1814",-1.44523020656028,-1.34274315635566,-0.102487050204623,"secY","preprotein translocase SecY subunit"
"939","sll1908",0.928044089668194,-0.205367685352865,1.13341177502106,"serA","D-3-phosphoglycerate dehydrogenase"
"940","slr1703",0.0217302431464308,-0.445416091635321,0.467146334781752,"serS","seryl-tRNA synthetase"
"941","sll2014",0.475075020062465,-1.27656371139421,1.75163873145667,"sfsA","sugar fermentation stimulation protein"
"942","sgl0001",0.0435250342782957,0.127527075375411,-0.0840020410971153,"sgl0001","hypothetical protein"
"943","sgl0002",-0.329524943203662,0.211990918948562,-0.541515862152224,"sgl0002","hypothetical protein"
"944","slr2089",-0.905637003716995,-0.788846847344058,-0.116790156372937,"shc","squalene-hopene-cyclase"
"945","slr0963",-1.16614965393059,-1.07182094545687,-0.0943287084737174,"sir","ferredoxin-sulfite reductase"
"946","slr0451",-0.259927387600576,0.0608282080228613,-0.320755595623438,"ski2","putative helicase"
"947","sll0005",-0.0502147572813512,-0.884938447429446,0.834723690148095,"sll0005","hypothetical protein"
"948","sll0007",-3.98908640452518,-3.83616046680439,-0.152925937720789,"sll0007","hypothetical protein"
"949","sll0008",0.118107864059848,0.281078819755711,-0.162970955695862,"sll0008","unknown protein"
"950","sll0010",0.191891036487544,0.0927259167118638,0.0991651197756799,"sll0010","unknown protein"
"951","sll0019",-1.70602823788972,-1.8664085935597,0.160380355669973,"sll0019","1-deoxy-d-xylulose 5-phosphate reductoisomerase"
"952","sll0021",0.185171510907745,0.436978056154389,-0.251806545246643,"sll0021","probable exonuclease"
"953","sll0022",0.115870426709835,-0.39779447461318,0.513664901323014,"sll0022","unknown protein"
"954","sll0023",-0.302120492510911,-0.0588807515027473,-0.243239741008164,"sll0023","hypothetical protein"
"955","sll0024",0.327028144147089,-0.247958899026739,0.574987043173827,"sll0024","unknown protein"
"956","sll0031",0.602740686119349,-0.208593775855883,0.811334461975232,"sll0031","hypothetical protein"
"957","sll0033",-0.202940852924113,-0.570492825641605,0.367551972717492,"crtH","carotene isomerase"
"958","sll0034",-0.0130957902180597,0.809269353454035,-0.822365143672094,"sll0034","putative carboxypeptidase"
"959","sll0036",-0.0751027848753471,0.0618365807582671,-0.136939365633614,"sll0036","hypothetical protein"
"960","sll0037",-0.822919083805132,-1.17596427977547,0.353045195970341,"sll0037","hypothetical protein"
"961","sll0038",0.0582346987328473,0.218571564211343,-0.160336865478495,"pixG;  pisG;  taxP1;  rer1","positive phototaxis protein;  two-component resp onse regulator PatA subfamily"
"962","sll0039",-0.00032853625880122,-0.080801144930735,0.0804726086719338,"pixH;  pisH","positive phototaxis protein;  two-component resp onse regulator CheY subfamily"
"963","sll0040",-0.291575417375262,2.13176364969034,-2.4233390670656,"pixI;  pisI","positive phototaxis protein;  homologous to chem otaxis protein CheW"
"964","sll0041",0.00711109842679166,0.105226931759966,-0.0981158333331748,"pixJ1;  pisJ1;  taxD1","phytochrome-like photoreceptor protein for posi tive phototaxis"
"965","sll0043",0.00817849973538112,2.67338344957297,-2.66520494983759,"pixL;  taxAY1;  hik18","positive phototaxis protein;  homologous to chem otaxis protein CheA;  two-component hybrid histidine kinas e"
